imdb_title_id,title,year,genre,duration,country,director,production_company,budget,total_votes,median_vote,all18to29,all30to44,allover45,males,males18to29,males30to44,malesover45,females,females18to29,females30to44,femalesover45,rating_class
tt1885300,Best Man Down,2012,Comedy,89,USA,Ted Koland,KODA Entertainment,1500000,8864,7.0,6.5,6.4,6.5,6.4,6.6,6.4,6.5,6.3,6.3,6.2,6.8,Good
tt1886493,Catch .44,2011,Action,94,USA,Aaron Harvey,Annapurna Productions,7000000,16101,5.0,4.6,4.6,4.7,4.7,4.6,4.7,4.7,4.3,4.5,4.3,4.4,Good
tt1890455,Lost Lake,2012,Horror,85,USA,Marcus Nash,Special Order Goods,500000,277,3.0,2.9,3.4,3.6,3.3,2.6,3.3,3.4,3.7,3.5,3.6,4.1,Bad
tt1890486,Nor'easter,2012,Drama,86,USA,Andrew Brotzman,Nor'easter Productions,20000,196,6.0,6.0,5.2,5.1,5.3,6.0,5.1,5.2,5.7,6.1,5.9,5.5,Good
tt1891970,Beyond the Trophy,2012,Action,99,USA,Daniel J. Gillin,Paradise Entertainment,2300000,279,5.0,3.9,3.4,3.9,3.5,4.0,3.2,3.7,4.4,3.0,4.8,4.3,Good
tt1895484,Model Minority,2012,Drama,94,USA,Lily Mariye,Nice Girls Films,200000,970,10.0,9.1,7.4,5.7,7.1,9.0,7.0,5.4,8.6,9.2,8.5,6.7,Excellent
tt1895587,Spotlight,2015,Biography,129,USA,Tom McCarthy,Participant,20000000,378269,8.0,8.2,8.0,8.0,8.1,8.2,8.0,8.0,8.1,8.2,8.0,8.3,Excellent
tt1899100,19 Doors,2011,Horror,93,USA,Bruce Koehler,North Shore Pictures,25000,143,2.0,2.8,2.6,2.7,2.8,2.6,2.9,2.8,2.1,7.0,2.0,1.9,Bad
tt1899324,The Letter,2012,Drama,92,USA,Jay Anania,RabbitBandini Productions,10000000,1391,3.0,4.0,3.5,3.7,3.4,4.0,3.3,3.6,4.0,4.0,4.0,4.2,Bad
tt1904996,Parker,2013,Action,118,USA,Taylor Hackford,Incentive Filmed Entertainment,35000000,107372,6.0,6.4,6.1,6.3,6.2,6.4,6.1,6.3,6.2,6.4,6.1,6.4,Good
tt1905005,Rage: Midsummer's Eve,2015,Horror,90,USA,Tii Ricks,La Brea Pictures,1300000,258,7.0,3.5,5.6,5.7,5.3,3.7,5.6,5.4,5.6,3.3,5.7,6.9,Good
tt1905042,Standing Up,2013,Drama,93,USA,D.J. Caruso,AR Films,6000000,2895,7.0,7.2,6.8,6.8,6.8,7.0,6.7,6.7,7.2,7.4,6.9,7.2,Good
tt1906384,Affluenza,2014,Drama,85,USA,Kevin Asch,Lookbook Films,850000,673,5.0,5.0,4.4,4.8,4.5,4.8,4.2,4.8,5.1,5.2,5.2,4.7,Good
tt1907639,Hardflip,2012,Action,112,USA,Johnny Remo,Skipstone Pictures,1000000,722,7.0,5.9,4.3,5.3,4.6,5.6,3.8,5.0,5.9,6.2,5.5,6.1,Good
tt1907688,"Three Holes, Two Brads, and a Smoking Gun",2014,Crime,90,USA,Hilarion Banks,ZKPassion Motion Pictures,750000,131,5.0,4.3,3.7,4.9,4.4,4.1,3.8,4.8,4.8,9.5,3.2,5.7,Good
tt1907707,LUV,2012,Crime,94,USA,Sheldon Candis,LUV Films 5,3000000,1989,7.0,6.2,5.9,5.7,5.9,6.1,5.8,5.5,6.2,6.3,6.1,6.4,Good
tt1909807,My Pure Joy,2011,Comedy,100,USA,James Cullen Bressack,Psykik Junky Pictures,10000,500,8.0,4.6,4.8,4.0,4.8,4.9,5.2,4.2,3.8,4.2,3.8,3.5,Excellent
tt1911644,The Call,2013,Crime,94,USA,Brad Anderson,TriStar Pictures,13000000,105790,7.0,6.9,6.6,6.6,6.6,6.8,6.5,6.5,7.1,7.3,6.9,7.0,Good
tt1911658,Penguins of Madagascar,2014,Animation,92,USA,Eric Darnell,DreamWorks Animation,132000000,74055,7.0,6.8,6.6,6.6,6.7,6.8,6.6,6.6,6.8,6.8,6.7,6.9,Good
tt1911662,Vehicle 19,2013,Action,85,USA,Mukunda Michael Dewil,The Safran Company,10000000,14072,5.0,5.2,4.8,4.8,4.9,5.2,4.8,4.7,5.2,5.4,5.0,5.4,Good
tt1913166,Nurse 3-D,2013,Horror,84,USA,Douglas Aarniokoski,Lions Gate Entertainment,10000000,8965,5.0,4.5,4.5,4.7,4.5,4.5,4.5,4.7,4.4,4.4,4.3,4.8,Good
tt1915581,Magic Mike,2012,Comedy,110,USA,Steven Soderbergh,Iron Horse Entertainment (II),7000000,125645,6.0,6.2,6.0,5.8,6.1,6.2,6.0,5.7,6.1,6.2,6.0,6.0,Good
tt1918727,California Solo,2012,Drama,94,USA,Marshall Lewy,Cherry Sky Films,200000,969,7.0,6.6,6.0,6.3,6.1,6.5,6.0,6.1,6.4,6.8,6.0,6.7,Good
tt1919090,Stash House,2012,Thriller,99,USA,Eduardo Rodriguez,After Dark Films,2000000,2461,5.0,5.3,4.6,4.9,4.7,5.0,4.6,4.8,5.2,6.2,4.7,5.1,Good
tt1920849,Bachelorette,2012,Comedy,87,USA,Leslye Headland,Gary Sanchez Productions,3000000,43737,5.0,5.5,5.2,4.9,5.2,5.4,5.1,4.9,5.4,5.6,5.3,4.8,Good
tt1922685,Phantom,2013,Drama,98,USA,Todd Robinson,RCR Media Group,18000000,12966,6.0,6.0,5.7,6.0,5.9,6.0,5.8,6.0,5.7,5.7,5.6,6.1,Good
tt1922748,The Investigator,2013,Drama,101,USA,Curtis Graham,Gabriel's Messenger Films,1100000,302,8.0,5.4,4.7,5.7,4.9,4.4,4.0,5.5,6.7,7.9,6.8,6.3,Excellent
tt1924435,Let's Be Cops,2014,Action,104,USA,Luke Greenfield,Genre Films,17000000,123147,7.0,6.6,6.3,6.0,6.4,6.6,6.3,6.0,6.5,6.7,6.4,6.3,Good
tt1925431,Fire with Fire,2012,Action,97,USA,David Barrett,Grindstone Entertainment Group,10400000,23982,6.0,5.8,5.5,5.7,5.6,5.8,5.5,5.6,5.9,6.1,5.7,6.1,Good
tt1925479,Officer Down,2013,Crime,98,USA,Brian A. Miller,Jeff Most Productions,12000000,5054,6.0,5.7,5.4,5.6,5.5,5.7,5.4,5.5,5.6,5.7,5.3,6.0,Good
tt1926310,Planet of the Vampire Women,2011,Sci-Fi,95,USA,Darin Wood,TFO Productions,25000,101,6.0,4.3,4.7,5.6,5.0,3.8,4.7,5.4,7.0,7.0,4.8,7.0,Good
tt1928124,Beware,2010,Horror,94,USA,Jason Daly,Olympusat,75000,320,4.0,3.4,3.7,3.8,3.8,3.4,3.8,3.8,3.4,3.1,3.2,3.6,Bad
tt1928334,All Out Dysfunktion!,2016,Comedy,85,USA,Ryan LeMasters,Exertion Films,1000000,336,3.0,2.8,2.7,3.3,2.8,2.9,2.6,3.2,3.7,2.2,4.2,4.9,Bad
tt1928335,Kill 'em All,2012,Action,86,USA,Raimund Huber,Epic Pictures Group,3200000,1302,5.0,4.5,4.4,4.4,4.4,4.5,4.4,4.4,4.5,4.5,4.1,4.8,Good
tt1928337,Mine Games,2012,Horror,92,USA,Richard Gray,Vitamin A Films,1500000,3153,6.0,5.7,5.3,5.2,5.2,5.7,5.2,5.1,5.7,5.9,5.6,5.6,Good
tt1929263,Heaven Is for Real,2014,Biography,99,USA,Randall Wallace,TriStar Pictures,12000000,24637,6.0,5.8,5.5,6.1,5.6,5.5,5.4,6.0,6.3,6.3,6.1,6.7,Good
tt1930434,Overtime,2011,Comedy,81,USA,Brian Cunningham,ThoughtFly Films,5000,328,7.0,5.5,5.3,5.2,5.3,5.8,5.3,5.1,5.4,5.8,4.8,6.2,Good
tt1931435,The Big Wedding,2013,Comedy,89,USA,Justin Zackham,Two Ton Films,35000000,45040,6.0,5.8,5.5,5.5,5.5,5.6,5.4,5.4,5.8,6.0,5.7,5.6,Good
tt1931466,Knife Fight,2012,Drama,100,USA,Bill Guttentag,Divisadero Pictures,7000000,1287,5.0,5.3,5.0,5.3,5.1,5.4,4.9,5.2,5.4,5.4,5.1,6.0,Good
tt1931601,Venom,2011,Thriller,92,USA,Gary Breslin,Straight Line Movies,1000000,172,3.0,2.8,2.7,2.7,2.6,2.4,2.6,2.7,3.3,3.7,3.5,3.0,Bad
tt1932767,What Maisie Knew,2012,Drama,99,USA,Scott McGehee,Red Crown Productions,6000000,25844,8.0,7.6,7.4,7.3,7.4,7.6,7.3,7.3,7.6,7.7,7.5,7.5,Excellent
tt1934452,Realms,2017,Horror,90,USA,Daric Gates,DNF Pictures,2000000,525,4.0,4.2,3.7,4.3,3.9,3.9,3.7,4.2,4.5,5.0,3.7,5.1,Bad
tt1934458,Under the Bed,2012,Drama,87,USA,Steven C. Miller,Site B,1000000,2518,5.0,4.6,4.5,4.6,4.5,4.9,4.5,4.4,4.5,4.2,4.5,5.2,Good
tt1935089,Blind,2017,Drama,98,USA,Michael Mailer,Michael Mailer Films,2500000,3159,6.0,6.1,5.6,5.7,5.6,5.9,5.5,5.7,6.1,6.4,6.0,5.9,Good
tt1935158,Key,2011,Mystery,87,USA,Robert Hamilton,Captureglass Pictures,25000,200,4.0,2.3,3.6,3.6,3.4,4.8,3.5,3.2,3.6,1.8,3.9,3.9,Bad
tt1935179,Mud,2012,Drama,130,USA,Jeff Nichols,Lionsgate,10000000,159117,7.0,7.6,7.3,7.3,7.4,7.6,7.3,7.3,7.2,7.3,7.1,7.4,Good
tt1935902,The Brass Teapot,2012,Comedy,101,USA,Ramaa Mosley,Atlantic Pictures (II),900000,13974,7.0,6.6,6.3,6.3,6.3,6.5,6.3,6.3,6.6,6.7,6.5,6.4,Good
tt1937269,One Small Hitch,2013,Comedy,105,USA,John Burgess,Principle Entertainment,500000,4313,7.0,6.8,6.4,6.3,6.2,6.4,6.1,6.2,6.7,6.9,6.6,6.6,Good
tt1937506,The Philly Kid,2012,Action,90,USA,Jason Connery,After Dark Films,5000000,2010,6.0,6.0,5.5,5.6,5.6,6.1,5.5,5.6,5.7,5.9,5.4,6.0,Good
tt1939659,Carrie,2013,Drama,100,USA,Kimberly Peirce,Metro-Goldwyn-Mayer (MGM),30000000,127639,6.0,5.9,5.8,5.9,5.9,5.9,5.8,5.9,5.9,6.0,5.8,5.9,Good
tt1942961,Saving Winston,2011,Drama,86,USA,Shane Hawks,A Few Good Samaritans LLC,30000,143,5.0,5.1,3.9,3.6,3.4,4.5,3.1,3.1,5.5,5.8,5.2,6.1,Good
tt1943014,The Wicked Within,2015,Horror,84,USA,Jay Alaimo,High Five Films,1200000,1138,5.0,4.1,4.4,4.6,4.5,4.2,4.5,4.4,4.4,4.0,4.3,4.8,Good
tt1945052,Broken Roads,2012,Drama,151,USA,Justin Chambers,Crevice Entertainment Company,1500000,163,6.0,4.2,5.0,4.6,4.0,3.5,3.7,4.6,5.4,5.0,6.1,4.6,Good
tt1945062,About Cherry,2012,Drama,98,USA,Stephen Elliott,Enderby Entertainment,2500000,9316,5.0,4.8,4.7,4.9,4.8,4.8,4.7,4.9,4.8,4.8,4.8,5.1,Good
tt1945087,In Our Nature,2012,Drama,103,USA,Brian Savelson,Film Science,1000000,707,6.0,6.2,5.5,5.8,5.7,6.2,5.5,5.8,5.8,6.1,5.5,6.0,Good
tt1946310,Crazy Kind of Love,2013,Comedy,100,USA,Sarah Siegel-Magness,Smokewood Entertainment Group,4000000,1740,6.0,6.1,5.7,5.9,5.7,6.2,5.4,5.8,6.0,6.1,6.0,6.1,Good
tt1950399,The Lies We Tell But the Secrets We Keep Part 2,2012,Drama,120,USA,Milon V. Parker,MVP Productions,50000,127,10.0,9.6,7.4,3.0,2.6,7.0,7.8,1.7,6.7,9.6,7.2,5.1,Excellent
tt1951181,The Immigrant,2013,Drama,120,USA,James Gray,Worldview Entertainment,16000000,27524,7.0,6.8,6.5,6.5,6.6,6.9,6.5,6.5,6.5,6.7,6.4,6.6,Good
tt1951261,The Hangover Part III,2013,Comedy,100,USA,Todd Phillips,Green Hat Films,103000000,277492,6.0,6.0,5.7,5.5,5.8,6.0,5.7,5.5,6.0,6.2,5.8,5.7,Good
tt1951264,The Hunger Games: Catching Fire,2013,Action,146,USA,Francis Lawrence,Color Force,130000000,584383,8.0,7.8,7.3,7.2,7.3,7.6,7.2,7.1,8.1,8.2,7.9,7.8,Excellent
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,Action,123,USA,Francis Lawrence,Color Force,125000000,387546,7.0,6.8,6.5,6.6,6.5,6.6,6.4,6.5,7.2,7.4,7.1,7.2,Good
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,Action,137,USA,Francis Lawrence,Color Force,160000000,260907,7.0,6.7,6.4,6.4,6.4,6.6,6.3,6.4,7.0,7.2,6.9,7.0,Good
tt1954352,Crooked Arrows,2012,Drama,105,USA,Steve Rash,Sports Studio,13000000,1766,7.0,6.4,5.7,5.9,5.7,6.2,5.5,5.7,6.7,6.9,6.5,7.1,Good
tt1954364,Dark Hearts,2014,Drama,99,USA,Rudolf Buitendach,Boundless Pictures,3000000,346,5.0,5.0,4.5,4.7,4.4,4.4,4.4,4.4,4.9,5.8,4.6,5.4,Good
tt1954442,Finding Hope Now,2014,Drama,120,USA,Jennifer Tadlock,Vertical Praise Productions,1000000,119,10.0,7.2,5.3,1.9,3.8,4.0,5.5,1.6,8.1,9.8,5.0,8.8,Excellent
tt1954780,Rise of the Animals,2011,Adventure,70,USA,Chris Wojcik,Whacked-out Entertainment,7000,612,3.0,3.4,3.6,3.7,3.6,3.4,3.6,3.7,3.5,2.3,3.3,4.6,Bad
tt1956620,Sex Tape,2014,Comedy,94,USA,Jake Kasdan,Columbia Pictures,40000000,102355,5.0,5.2,5.0,5.0,5.1,5.2,5.0,5.0,5.3,5.4,5.2,5.2,Good
tt1959490,Noah,2014,Action,138,USA,Darren Aronofsky,Paramount Pictures,125000000,232612,6.0,6.0,5.7,5.4,5.8,6.0,5.8,5.4,5.8,6.0,5.7,5.4,Good
tt1961175,American Assassin,2017,Action,112,USA,Michael Cuesta,CBS Films,33000000,60977,6.0,6.2,6.0,6.3,6.1,6.1,6.0,6.3,6.5,6.6,6.4,6.6,Good
tt1961236,Dead on Appraisal,2014,Comedy,82,USA,Sean Canfield,Infested Films,15000,101,4.0,5.8,3.9,2.5,3.8,6.9,4.2,2.4,3.1,4.7,2.8,2.6,Bad
tt1964634,Deer Crossing,2012,Crime,110,USA,Christian Grillo,Potent Media,50000,377,3.0,2.6,2.9,3.6,3.1,2.8,3.0,3.4,3.5,1.9,2.6,5.2,Bad
tt1965108,Spaceship Terror,2011,Horror,94,USA,Harry Tchinski,Harwen Productions,200000,134,4.0,4.4,4.2,3.9,3.8,6.2,4.1,3.7,3.9,1.5,4.7,4.0,Bad
tt1965115,Stealing Roses,2012,Comedy,96,USA,Megan Clare Foster,Mama Simba Films,150000,101,6.0,5.8,5.9,3.5,4.1,6.6,4.2,3.6,5.6,4.3,7.5,3.6,Good
tt1966359,Father Figures,2017,Comedy,113,USA,Lawrence Sher,Alcon Entertainment,25000000,15323,6.0,5.5,5.4,5.6,5.4,5.4,5.4,5.6,5.6,5.6,5.5,5.8,Good
tt1966465,Hell and Mr. Fudge,2012,Biography,97,USA,Jeff Wood,D'Artagnan Entertainment,800000,153,9.0,6.8,4.8,5.9,5.4,6.9,4.7,5.4,6.5,8.0,5.3,7.4,Excellent
tt1967545,Labor Day,2013,Drama,111,USA,Jason Reitman,Indian Paintbrush,18000000,40001,7.0,7.0,6.9,7.0,6.8,6.9,6.8,6.9,7.2,7.1,7.1,7.3,Good
tt1967614,The Comedian,2016,Comedy,120,USA,Taylor Hackford,Cinelou Films,15000000,6191,6.0,6.0,5.8,5.5,5.8,6.0,5.8,5.5,5.6,5.6,5.7,5.4,Good
tt1967669,Tag,2015,Drama,91,USA,Danny Roth,Strong Arm,2500000,161,5.0,4.6,3.9,4.3,3.9,4.3,3.8,3.9,5.5,5.8,4.8,5.3,Good
tt1969062,Infinitely Polar Bear,2014,Comedy,90,USA,Maya Forbes,Paper Street Films,6700000,14210,7.0,7.2,6.9,6.8,6.9,7.1,6.9,6.7,7.2,7.3,7.1,7.2,Good
tt1971352,Compliance,2012,Biography,90,USA,Craig Zobel,Bad Cop Bad Cop Film Productions,270000,29199,7.0,6.6,6.4,6.4,6.4,6.6,6.4,6.4,6.4,6.5,6.3,6.4,Good
tt1971558,The Sleeper,2012,Horror,90,USA,Justin Russell,Gamma Knife Films,30000,1141,4.0,4.0,3.9,3.9,3.9,4.2,3.9,3.7,3.7,3.2,3.6,4.7,Bad
tt1972779,The Best of Me,2014,Drama,118,USA,Michael Hoffman,DiNovi Pictures,26000000,61405,7.0,6.8,6.4,6.6,6.5,6.8,6.3,6.4,6.7,6.9,6.5,6.9,Good
tt1974241,Cybornetics,2012,Action,111,USA,Dwayne Buckle,360 Sound and Vision Productions,196000,103,8.0,4.8,3.7,5.2,4.1,4.5,3.6,5.0,5.0,9.5,4.2,7.0,Excellent
tt1974308,"Liars, Fires and Bears",2012,Comedy,99,USA,Jeremy Cloe,Empty Frames,24000,153,7.0,7.0,6.7,6.1,6.5,7.8,6.6,6.1,6.2,6.2,7.0,5.9,Good
tt1974420,Rules Don't Apply,2016,Comedy,127,USA,Warren Beatty,New Regency Pictures,25000000,8261,6.0,5.7,5.6,5.9,5.7,5.7,5.6,5.9,5.7,5.7,5.5,5.9,Good
tt1975249,6 Bullets,2012,Action,115,USA,Ernie Barbarash,Motion Picture Corporation of America (MPCA),10000000,13370,6.0,6.4,6.0,6.0,6.1,6.4,6.0,6.0,6.1,6.2,6.1,6.1,Good
tt1976629,Don't Let Me Go,2013,Fantasy,96,USA,Giorgio Serafini,Smile Production,2000000,144,10.0,7.2,5.6,5.8,5.6,5.2,5.7,5.4,8.0,8.5,5.0,9.8,Excellent
tt1979376,Toy Story 4,2019,Animation,100,USA,Josh Cooley,Pixar Animation Studios,200000000,130535,8.0,8.1,7.8,7.7,7.9,8.1,7.8,7.7,8.0,8.0,7.9,7.9,Excellent
tt1979379,Turning Point,2011,Comedy,75,USA,Ryan Moser,The 1248 Collective,2000,101,9.0,9.6,6.4,3.3,4.0,9.5,6.1,3.2,8.0,9.5,7.5,10.0,Excellent
tt1979388,The Good Dinosaur,2015,Animation,93,USA,Peter Sohn,Pixar Animation Studios,200000000,93805,7.0,6.8,6.6,6.7,6.7,6.7,6.6,6.7,6.9,7.0,6.8,7.1,Good
tt1980185,Memory Lane,2012,Crime,70,USA,Shawn Holmes,553AM Creative Group,300,1240,9.0,6.4,6.3,4.7,5.8,6.7,6.2,4.6,6.4,4.9,6.8,5.6,Excellent
tt1980209,Pain & Gain,2013,Comedy,129,USA,Michael Bay,Paramount Pictures,26000000,190928,7.0,6.5,6.4,6.1,6.5,6.6,6.4,6.2,6.0,6.1,6.0,5.9,Good
tt1980218,Putzel,2012,Comedy,88,USA,Jason Chaet,Stouthearted Films,200000,230,8.0,7.1,6.2,6.5,6.2,7.3,5.8,6.4,6.9,6.7,6.9,7.1,Excellent
tt1980929,Begin Again,2013,Comedy,104,USA,John Carney,Exclusive Media Group,8000000,132686,8.0,7.6,7.3,7.3,7.4,7.6,7.3,7.3,7.5,7.5,7.4,7.5,Excellent
tt1981115,Thor: The Dark World,2013,Action,112,USA,Alan Taylor,Marvel Studios,170000000,557492,7.0,7.0,6.9,6.9,6.9,6.9,6.8,6.9,7.4,7.4,7.2,7.4,Good
tt1981128,Geostorm,2017,Action,109,USA,Dean Devlin,Warner Bros.,120000000,83630,6.0,5.4,5.2,5.3,5.2,5.3,5.1,5.3,5.7,5.8,5.6,5.7,Good
tt1981677,Pitch Perfect,2012,Comedy,112,USA,Jason Moore,Brownstone Productions (II),17000000,261867,7.0,7.3,7.0,7.0,6.9,7.1,6.9,6.9,7.5,7.5,7.4,7.4,Good
tt1982735,Killer Holiday,2013,Horror,103,USA,Marty Thomas,RIDICULOUS Pictures,1000000,589,3.0,3.4,3.1,3.1,3.1,3.5,3.2,3.1,2.9,3.1,2.9,3.2,Bad
tt1985017,Atlas Shrugged II: The Strike,2012,Drama,111,USA,John Putch,Atlas 2 Productions,10000000,6495,6.0,5.3,5.1,5.7,5.3,5.3,5.1,5.6,5.8,5.7,5.6,6.1,Good
tt1985966,Cloudy with a Chance of Meatballs 2,2013,Animation,95,USA,Cody Cameron,Columbia Pictures,78000000,83291,7.0,6.6,6.3,6.1,6.3,6.5,6.3,6.1,6.7,6.8,6.6,6.4,Good
tt1986180,The Test,2012,Comedy,89,USA,Jeremy Saville,Cinema Saville,100000,1064,8.0,6.1,7.3,4.3,6.1,6.9,7.2,3.9,6.9,5.0,7.4,5.5,Excellent
tt1986769,Alone Yet Not Alone,2013,Action,103,USA,Ray Bengston,Enthuse Entertainment,7000000,676,6.0,3.6,3.5,5.5,4.1,3.4,3.2,5.2,5.6,4.3,4.8,7.0,Good
tt1987680,The Upside,2017,Comedy,126,USA,Neil Burger,Escape Artists,37500000,33879,7.0,6.7,6.8,7.1,6.7,6.6,6.7,7.0,7.3,7.1,7.2,7.5,Good
tt1988781,7 Below,2012,Horror,90,USA,Kevin Carraway,Vitamin A Films,6000000,3776,3.0,3.2,3.1,3.3,3.1,3.2,3.1,3.3,3.2,3.2,3.0,3.6,Bad
tt1988805,The Creepy Doll,2011,Thriller,94,USA,P.J. Woodside,Big Biting Pig Productions,1000,220,3.0,2.7,3.2,3.4,3.1,2.1,3.4,3.2,3.5,4.7,3.0,3.7,Bad
tt1990181,Brake,2012,Thriller,92,USA,Gabe Torres,Walking West Entertainment,500000,11086,6.0,6.3,6.0,6.0,6.1,6.3,6.0,6.0,6.2,6.4,6.0,6.4,Good
tt1990216,El Gringo,2012,Action,99,USA,Eduardo Rodriguez,After Dark Films,7000000,5626,6.0,5.9,5.3,5.2,5.4,5.9,5.3,5.2,5.2,5.7,4.9,5.5,Good
tt1990314,Robot & Frank,2012,Comedy,89,USA,Jake Schreier,Dog Run Pictures,2500000,59903,7.0,7.2,7.1,6.9,7.1,7.2,7.1,6.9,7.1,7.1,7.1,7.1,Good
tt1991245,Chernobyl Diaries,2012,Horror,86,USA,Bradley Parker,Alcon Entertainment,1000000,61710,5.0,5.0,5.0,5.1,5.0,5.0,5.0,5.1,5.0,5.0,4.9,5.3,Good
tt1993391,10 Rules for Sleeping Around,2013,Comedy,94,USA,Leslie Greif,Thinkfactory Media,2500000,2668,4.0,3.8,3.5,3.6,3.6,3.8,3.5,3.7,3.7,3.9,3.5,3.0,Bad
tt1995260,Battlefield America,2012,Drama,106,USA,Chris Stokes,Brian & Barrett Pictures,15000000,1369,2.0,2.9,2.1,2.5,2.0,2.4,1.8,2.2,3.9,4.2,3.7,3.3,Bad
tt1995304,Fat Kid Rules the World,2012,Comedy,98,USA,Matthew Lillard,Whippany Park Productions,750000,3181,7.0,6.5,6.4,6.4,6.4,6.5,6.4,6.4,6.5,6.6,6.4,6.4,Good
tt1995329,I Want Your Love,2012,Drama,71,USA,Travis Mathews,Naked Sword,80000,1153,5.0,5.2,5.2,5.0,5.2,5.5,5.3,5.0,4.4,4.3,4.4,4.4,Good
tt1995341,It's a Disaster,2012,Comedy,88,USA,Todd Berger,Vacationeer Productions,500000,9716,7.0,6.6,6.4,6.3,6.4,6.7,6.4,6.3,6.3,6.3,6.3,6.3,Good
tt1995477,There's Always Woodstock,2014,Comedy,97,USA,Rita Merson,Primary Wave Entertainment,2400000,667,6.0,5.8,5.1,5.2,4.9,5.7,4.5,4.9,5.7,5.8,5.6,5.9,Good
tt1996264,"For a Good Time, Call...",2012,Comedy,85,USA,Jamie Travis,AdScott Pictures,850000,15146,6.0,6.2,6.0,5.6,5.8,5.8,5.8,5.5,6.4,6.4,6.3,6.1,Good
tt1996322,Midnight Heat,2007,Crime,98,USA,Brad Jones,New Horizons Productions,10000,140,8.0,7.6,6.9,3.5,6.6,7.5,6.8,3.4,7.9,7.7,9.0,10.0,Excellent
tt1998179,At Stake: Vampire Solutions,2012,Comedy,85,USA,Jim Weter,Cellardoor Cinema,12000,108,8.0,6.7,4.1,5.8,4.5,5.0,3.9,5.8,5.5,10.0,6.5,4.7,Excellent
tt1998395,Killer Eye: Halloween Haunt,2011,Horror,69,USA,Charles Band,Full Moon Entertainment,500000,286,3.0,3.5,3.5,3.4,3.5,3.9,3.4,3.5,3.0,2.7,3.6,2.6,Bad
tt1999890,Hell Fest,2018,Horror,89,USA,Gregory Plotkin,Tucker Tooley Entertainment,5500000,10811,6.0,5.5,5.5,5.3,5.4,5.4,5.4,5.3,5.7,5.8,5.7,5.5,Good
tt2004271,King's Faith,2013,Drama,108,USA,Nicholas DiBella,DiBella Films Ltd.,650000,683,8.0,6.5,5.7,6.7,5.9,6.4,5.3,6.5,6.9,6.9,6.4,7.3,Excellent
tt2004405,The United,2012,Action,96,USA,Amin Matalqa,Touchstone Pictures,2000000,120,9.0,6.2,6.4,7.2,6.3,6.4,6.0,7.0,7.0,5.3,8.8,10.0,Excellent
tt2004420,Neighbors,2014,Comedy,97,USA,Nicholas Stoller,Good Universe,18000000,270996,7.0,6.5,6.2,5.7,6.3,6.5,6.2,5.7,6.3,6.4,6.1,5.8,Good
tt2005164,Breathless,2012,Comedy,92,USA,Jesse Baget,Hollywood Media Bridge,5000000,1260,5.0,5.2,4.9,5.1,4.9,5.0,4.7,5.1,5.7,6.1,6.1,5.0,Good
tt2005185,Concrete Blondes,2013,Action,92,USA,Nicholas Kalikow,CB Films North,3100000,590,5.0,4.9,4.8,4.8,4.8,4.7,4.8,4.9,4.6,5.1,4.6,3.7,Good
tt2005374,The Frozen Ground,2013,Crime,105,USA,Scott Walker,Grindstone Entertainment Group,27220000,53162,7.0,6.5,6.3,6.4,6.3,6.5,6.3,6.4,6.6,6.7,6.6,6.7,Good
tt2006719,Disciples,2014,Horror,90,USA,Joe Hollow,Hollow Films,115000,218,2.0,1.9,2.0,2.3,2.0,1.9,2.0,2.3,2.4,2.0,3.3,1.7,Bad
tt2006721,Divorce Invitation,2012,Comedy,110,USA,S.V. Krishna Reddy,R R Movie Makers,4500000,1354,5.0,5.2,4.3,4.4,4.6,5.6,4.4,4.4,4.3,4.8,4.1,4.1,Good
tt2006753,Heavenly Sword,2014,Animation,85,USA,Gun Ho Jang,AZ Works,6000000,1758,5.0,5.3,5.2,5.5,5.3,5.3,5.1,5.5,5.7,5.2,5.7,6.3,Good
tt2008486,Crossroad,2012,Drama,95,USA,Shervin Youssefian,Spot On Media,350000,192,6.0,4.7,4.7,5.2,4.8,4.7,4.7,4.7,5.2,4.4,4.4,5.8,Good
tt2010976,Devoured,2012,Drama,89,USA,Greg Olliver,Secret Weapon Films,1500000,1469,6.0,5.6,5.3,5.4,5.4,5.5,5.3,5.4,5.4,5.5,5.4,5.8,Good
tt2011159,No Good Deed,2014,Action,84,USA,Sam Miller,Screen Gems,13200000,16503,6.0,5.7,5.5,5.6,5.4,5.6,5.3,5.4,6.1,6.1,5.9,6.4,Good
tt2011223,Scenes from a Gay Marriage,2012,Comedy,83,USA,Matt Riddlehoover,Bring Chase Productions,100000,1359,7.0,5.1,5.2,5.5,5.2,5.5,5.1,5.3,5.6,4.1,5.8,6.6,Good
tt2012665,Repentance,2013,Drama,90,USA,Philippe Caland,Tommy 2.0 LLC,5000000,2174,5.0,5.0,4.8,4.9,4.8,4.8,4.7,4.8,5.1,5.4,5.0,5.2,Good
tt2014168,A Strange Brand of Happy,2013,Comedy,95,USA,Brad Wise,Rebel Pilgrim Productions,500000,107,7.0,5.2,5.0,6.6,5.5,5.0,4.5,6.0,6.5,6.8,5.9,7.2,Good
tt2015381,Guardians of the Galaxy,2014,Action,121,USA,James Gunn,Marvel Studios,170000000,980782,8.0,8.1,8.0,8.0,8.0,8.1,8.0,7.9,8.1,8.1,8.0,8.1,Excellent
